Country,0,0,1
Nigeria,4,2010,CL
Nigeria,PF,2010,Status
Nigeria,4,2011,PR
Nigeria,4,2011,CL
Nigeria,PF,2011,Status
Nigeria,4,2012,PR
Nigeria,4,2012,CL
Nigeria,PF,2012,Status
Nigeria,4,2013,PR
Nigeria,4,2013,CL
Nigeria,PF,2013,Status
Nigeria,4,2014,PR
Nigeria,5,2014,CL
Nigeria,PF,2014,Status
Oman,6,2000,PR
Oman,5,2000,CL
Oman,NF,2000,Status
Oman,6,2001,PR
Oman,5,2001,CL
Oman,NF,2001,Status
Oman,6,2002,PR
Oman,5,2002,CL
Oman,NF,2002,Status
Oman,6,2003,PR
Oman,5,2003,CL
Oman,NF,2003,Status
Oman,6,2004,PR
Oman,5,2004,CL
Oman,NF,2004,Status
Oman,6,2005,PR
Oman,5,2005,CL
Oman,NF,2005,Status
Oman,6,2006,PR
Oman,5,2006,CL
Oman,NF,2006,Status
Oman,6,2007,PR
Oman,5,2007,CL
Oman,NF,2007,Status
Oman,6,2008,PR
Oman,5,2008,CL
Oman,NF,2008,Status
Oman,6,2009,PR
Oman,5,2009,CL
Oman,NF,2009,Status
Oman,6,2010,PR
Oman,5,2010,CL
Oman,NF,2010,Status
Oman,6,2011,PR
Oman,5,2011,CL
Oman,NF,2011,Status
Oman,6,2012,PR
Oman,5,2012,CL
Oman,NF,2012,Status
Oman,6,2013,PR
Oman,5,2013,CL
Oman,NF,2013,Status
Oman,6,2014,PR
Oman,5,2014,CL
Oman,NF,2014,Status
Qatar,6,2000,PR
Qatar,6,2000,CL
Qatar,NF,2000,Status
Qatar,6,2001,PR
Qatar,6,2001,CL
Qatar,NF,2001,Status
Qatar,6,2002,PR
Qatar,6,2002,CL
Qatar,NF,2002,Status
Qatar,6,2003,PR
Qatar,6,2003,CL
Qatar,NF,2003,Status
Qatar,6,2004,PR
Qatar,5,2004,CL
Qatar,NF,2004,Status
Qatar,6,2005,PR
Qatar,5,2005,CL
Qatar,NF,2005,Status
Qatar,6,2006,PR
Qatar,5,2006,CL
Qatar,NF,2006,Status
Qatar,6,2007,PR
Qatar,5,2007,CL
Qatar,NF,2007,Status
Qatar,6,2008,PR
Qatar,5,2008,CL
Qatar,NF,2008,Status
Qatar,6,2009,PR
Qatar,5,2009,CL
Qatar,NF,2009,Status
Qatar,6,2010,PR
Qatar,5,2010,CL
Qatar,NF,2010,Status
Qatar,6,2011,PR
Qatar,5,2011,CL
Qatar,NF,2011,Status
Qatar,6,2012,PR
Qatar,5,2012,CL
Qatar,NF,2012,Status
Qatar,6,2013,PR
Qatar,5,2013,CL
Qatar,NF,2013,Status
Qatar,6,2014,PR
Qatar,5,2014,CL
Qatar,NF,2014,Status
Rwanda,7,2000,PR
Rwanda,6,2000,CL
Rwanda,NF,2000,Status
Rwanda,7,2001,PR
Rwanda,6,2001,CL
Rwanda,NF,2001,Status
Rwanda,7,2002,PR
Rwanda,5,2002,CL
Rwanda,NF,2002,Status
Rwanda,6,2003,PR
Rwanda,5,2003,CL
Rwanda,NF,2003,Status
Rwanda,6,2004,PR
Rwanda,5,2004,CL
Rwanda,NF,2004,Status
Rwanda,6,2005,PR
Rwanda,5,2005,CL
Rwanda,NF,2005,Status
Rwanda,6,2006,PR
Rwanda,5,2006,CL
Rwanda,NF,2006,Status
Rwanda,6,2007,PR
Rwanda,5,2007,CL
Rwanda,NF,2007,Status
Rwanda,6,2008,PR
Rwanda,5,2008,CL
Rwanda,NF,2008,Status
Rwanda,6,2009,PR
Rwanda,5,2009,CL
Rwanda,NF,2009,Status
Rwanda,6,2010,PR
Rwanda,5,2010,CL
Rwanda,NF,2010,Status
Rwanda,6,2011,PR
Rwanda,5,2011,CL
Rwanda,NF,2011,Status
Rwanda,6,2012,PR
Rwanda,6,2012,CL
Rwanda,NF,2012,Status
Rwanda,6,2013,PR
Rwanda,5,2013,CL
Rwanda,NF,2013,Status
Rwanda,6,2014,PR
Rwanda,6,2014,CL
Rwanda,NF,2014,Status
Sao Tome and Principe,1,2000,PR
Sao Tome and Principe,2,2000,CL
Sao Tome and Principe,F,2000,Status
Sao Tome and Principe,1,2001,PR
Sao Tome and Principe,2,2001,CL
Sao Tome and Principe,F,2001,Status
Sao Tome and Principe,1,2002,PR
Sao Tome and Principe,2,2002,CL
Sao Tome and Principe,F,2002,Status
Sao Tome and Principe,2,2003,PR
Sao Tome and Principe,2,2003,CL
Sao Tome and Principe,F,2003,Status
Sao Tome and Principe,2,2004,PR
Sao Tome and Principe,2,2004,CL
Sao Tome and Principe,F,2004,Status
Sao Tome and Principe,2,2005,PR
Sao Tome and Principe,2,2005,CL
Sao Tome and Principe,F,2005,Status
Sao Tome and Principe,2,2006,PR
Sao Tome and Principe,2,2006,CL
Sao Tome and Principe,F,2006,Status
Sao Tome and Principe,2,2007,PR
Sao Tome and Principe,2,2007,CL
Sao Tome and Principe,F,2007,Status
Sao Tome and Principe,2,2008,PR
Sao Tome and Principe,2,2008,CL
Sao Tome and Principe,F,2008,Status
Sao Tome and Principe,2,2009,PR
Sao Tome and Principe,2,2009,CL
Sao Tome and Principe,F,2009,Status
Sao Tome and Principe,2,2010,PR
Sao Tome and Principe,2,2010,CL
Sao Tome and Principe,F,2010,Status
Sao Tome and Principe,2,2011,PR
Sao Tome and Principe,2,2011,CL
Sao Tome and Principe,F,2011,Status
Sao Tome and Principe,2,2012,PR
Sao Tome and Principe,2,2012,CL
Sao Tome and Principe,F,2012,Status
Sao Tome and Principe,2,2013,PR
Sao Tome and Principe,2,2013,CL
Sao Tome and Principe,F,2013,Status
Sao Tome and Principe,2,2014,PR
Sao Tome and Principe,2,2014,CL
Sao Tome and Principe,F,2014,Status
Saudi Arabia,7,2000,PR
Saudi Arabia,7,2000,CL
Saudi Arabia,NF,2000,Status
Saudi Arabia,7,2001,PR
Saudi Arabia,7,2001,CL
Saudi Arabia,NF,2001,Status
Saudi Arabia,7,2002,PR
Saudi Arabia,7,2002,CL
Saudi Arabia,NF,2002,Status
Saudi Arabia,7,2003,PR
Saudi Arabia,7,2003,CL
Saudi Arabia,NF,2003,Status
Saudi Arabia,7,2004,PR
Saudi Arabia,7,2004,CL
Saudi Arabia,NF,2004,Status
Saudi Arabia,7,2005,PR
Saudi Arabia,6,2005,CL
Saudi Arabia,NF,2005,Status
Saudi Arabia,7,2006,PR
Saudi Arabia,6,2006,CL
Saudi Arabia,NF,2006,Status
Saudi Arabia,7,2007,PR
Saudi Arabia,6,2007,CL
Saudi Arabia,NF,2007,Status
Saudi Arabia,7,2008,PR
Saudi Arabia,6,2008,CL
Saudi Arabia,NF,2008,Status
Saudi Arabia,7,2009,PR
Saudi Arabia,6,2009,CL
Saudi Arabia,NF,2009,Status
Saudi Arabia,7,2010,PR
Saudi Arabia,6,2010,CL
Saudi Arabia,NF,2010,Status
Saudi Arabia,7,2011,PR
Saudi Arabia,7,2011,CL
Saudi Arabia,NF,2011,Status
Saudi Arabia,7,2012,PR
Saudi Arabia,7,2012,CL
Saudi Arabia,NF,2012,Status
Saudi Arabia,7,2013,PR
Saudi Arabia,7,2013,CL
Saudi Arabia,NF,2013,Status
Saudi Arabia,7,2014,PR
Saudi Arabia,7,2014,CL
Saudi Arabia,NF,2014,Status
Senegal,3,2000,PR
Senegal,4,2000,CL
Senegal,PF,2000,Status
Senegal,3,2001,PR
Senegal,4,2001,CL
Senegal,PF,2001,Status
Senegal,2,2002,PR
Senegal,3,2002,CL
Senegal,F,2002,Status
Senegal,2,2003,PR
Senegal,3,2003,CL
Senegal,F,2003,Status
Senegal,2,2004,PR
Senegal,3,2004,CL
Senegal,F,2004,Status
Senegal,2,2005,PR
Senegal,3,2005,CL
Senegal,F,2005,Status
Senegal,2,2006,PR
Senegal,3,2006,CL
Senegal,F,2006,Status
Senegal,2,2007,PR
Senegal,3,2007,CL
Senegal,F,2007,Status
Senegal,3,2008,PR
Senegal,3,2008,CL
Senegal,PF,2008,Status
Senegal,3,2009,PR
Senegal,3,2009,CL
Senegal,PF,2009,Status
Senegal,3,2010,PR
Senegal,3,2010,CL
Senegal,PF,2010,Status
Senegal,3,2011,PR
Senegal,3,2011,CL
Senegal,PF,2011,Status
Senegal,2,2012,PR
Senegal,3,2012,CL
Senegal,F,2012,Status
Senegal,2,2013,PR
Senegal,2,2013,CL
Senegal,F,2013,Status
Senegal,2,2014,PR
Senegal,2,2014,CL
Senegal,F,2014,Status
Sierra Leone,4,2000,PR
Sierra Leone,5,2000,CL
Sierra Leone,PF,2000,Status
Sierra Leone,4,2001,PR
Sierra Leone,5,2001,CL
Sierra Leone,PF,2001,Status
Sierra Leone,4,2002,PR
Sierra Leone,4,2002,CL
Sierra Leone,PF,2002,Status
Sierra Leone,4,2003,PR
Sierra Leone,3,2003,CL
Sierra Leone,PF,2003,Status
Sierra Leone,4,2004,PR
Sierra Leone,3,2004,CL
Sierra Leone,PF,2004,Status
Sierra Leone,4,2005,PR
Sierra Leone,3,2005,CL
Sierra Leone,PF,2005,Status
Sierra Leone,4,2006,PR
Sierra Leone,3,2006,CL
Sierra Leone,PF,2006,Status
Sierra Leone,3,2007,PR
Sierra Leone,3,2007,CL
Sierra Leone,PF,2007,Status
Sierra Leone,3,2008,PR
Sierra Leone,3,2008,CL
Sierra Leone,PF,2008,Status
Sierra Leone,3,2009,PR
Sierra Leone,3,2009,CL
Sierra Leone,PF,2009,Status
Sierra Leone,3,2010,PR
Sierra Leone,3,2010,CL
Sierra Leone,PF,2010,Status
Sierra Leone,3,2011,PR
Sierra Leone,3,2011,CL
Sierra Leone,PF,2011,Status
Sierra Leone,2,2012,PR
Sierra Leone,3,2012,CL
Sierra Leone,F,2012,Status
Sierra Leone,3,2013,PR
Sierra Leone,3,2013,CL
Sierra Leone,PF,2013,Status
Sierra Leone,3,2014,PR
Sierra Leone,3,2014,CL
Sierra Leone,PF,2014,Status
Somalia,6,2000,PR
Somalia,7,2000,CL
Somalia,NF,2000,Status
Somalia,6,2001,PR
Somalia,7,2001,CL
Somalia,NF,2001,Status
Somalia,6,2002,PR
Somalia,7,2002,CL
Somalia,NF,2002,Status
Somalia,6,2003,PR
Somalia,7,2003,CL
Somalia,NF,2003,Status
Somalia,6,2004,PR
Somalia,7,2004,CL
Somalia,NF,2004,Status
Somalia,6,2005,PR
Somalia,7,2005,CL
Somalia,NF,2005,Status
Somalia,7,2006,PR
Somalia,7,2006,CL
Somalia,NF,2006,Status
Somalia,7,2007,PR
Somalia,7,2007,CL
Somalia,NF,2007,Status
Somalia,7,2008,PR
Somalia,7,2008,CL
Somalia,NF,2008,Status
Somalia,7,2009,PR
Somalia,7,2009,CL
Somalia,NF,2009,Status
Somalia,7,2010,PR
Somalia,7,2010,CL
Somalia,NF,2010,Status
Somalia,7,2011,PR
Somalia,7,2011,CL
Somalia,NF,2011,Status
Somalia,7,2012,PR
Somalia,7,2012,CL
Somalia,NF,2012,Status
Somalia,7,2013,PR
Somalia,7,2013,CL
Somalia,NF,2013,Status
Somalia,7,2014,PR
Somalia,7,2014,CL
Somalia,NF,2014,Status
South Africa,1,2000,PR
South Africa,2,2000,CL
South Africa,F,2000,Status
South Africa,1,2001,PR
South Africa,2,2001,CL
South Africa,F,2001,Status
South Africa,1,2002,PR
South Africa,2,2002,CL
South Africa,F,2002,Status
South Africa,1,2003,PR
South Africa,2,2003,CL
South Africa,F,2003,Status
South Africa,1,2004,PR
South Africa,2,2004,CL
South Africa,F,2004,Status
South Africa,1,2005,PR
South Africa,2,2005,CL
South Africa,F,2005,Status
South Africa,2,2006,PR
South Africa,2,2006,CL
South Africa,F,2006,Status
South Africa,2,2007,PR
South Africa,2,2007,CL
South Africa,F,2007,Status
South Africa,2,2008,PR
South Africa,2,2008,CL
South Africa,F,2008,Status
South Africa,2,2009,PR
South Africa,2,2009,CL
South Africa,F,2009,Status
South Africa,2,2010,PR
South Africa,2,2010,CL
South Africa,F,2010,Status
South Africa,2,2011,PR
South Africa,2,2011,CL
South Africa,F,2011,Status
South Africa,2,2012,PR
South Africa,2,2012,CL
South Africa,F,2012,Status
South Africa,2,2013,PR
South Africa,2,2013,CL
South Africa,F,2013,Status
South Africa,2,2014,PR
South Africa,2,2014,CL
South Africa,F,2014,Status
South Sudan,-,2000,PR
South Sudan,-,2000,CL
South Sudan,-,2000,Status
South Sudan,-,2001,PR
South Sudan,-,2001,CL
South Sudan,-,2001,Status
South Sudan,-,2002,PR
South Sudan,-,2002,CL
South Sudan,-,2002,Status
South Sudan,-,2003,PR
South Sudan,-,2003,CL
South Sudan,-,2003,Status
South Sudan,-,2004,PR
South Sudan,-,2004,CL
South Sudan,-,2004,Status
South Sudan,-,2005,PR
South Sudan,-,2005,CL
South Sudan,-,2005,Status
South Sudan,-,2006,PR
South Sudan,-,2006,CL
South Sudan,-,2006,Status
South Sudan,-,2007,PR
South Sudan,-,2007,CL
South Sudan,-,2007,Status
South Sudan,-,2008,PR
South Sudan,-,2008,CL
South Sudan,-,2008,Status
South Sudan,-,2009,PR
South Sudan,-,2009,CL
South Sudan,-,2009,Status
South Sudan,-,2010,PR
South Sudan,-,2010,CL
South Sudan,-,2010,Status
South Sudan,6,2011,PR
South Sudan,5,2011,CL
South Sudan,NF,2011,Status
South Sudan,6,2012,PR
South Sudan,5,2012,CL
South Sudan,NF,2012,Status
South Sudan,6,2013,PR
South Sudan,6,2013,CL
South Sudan,NF,2013,Status
South Sudan,7,2014,PR
South Sudan,6,2014,CL
South Sudan,NF,2014,Status
Sudan,7,2000,PR
Sudan,7,2000,CL
Sudan,NF,2000,Status
Sudan,7,2001,PR
Sudan,7,2001,CL
Sudan,NF,2001,Status
Sudan,7,2002,PR
Sudan,7,2002,CL
Sudan,NF,2002,Status
Sudan,7,2003,PR
Sudan,7,2003,CL
Sudan,NF,2003,Status
Sudan,7,2004,PR
Sudan,7,2004,CL
Sudan,NF,2004,Status
Sudan,7,2005,PR
Sudan,7,2005,CL
Sudan,NF,2005,Status
Sudan,7,2006,PR
Sudan,7,2006,CL
Sudan,NF,2006,Status
Sudan,7,2007,PR
Sudan,7,2007,CL
Sudan,NF,2007,Status
Sudan,7,2008,PR
Sudan,7,2008,CL
Sudan,NF,2008,Status
Sudan,7,2009,PR
Sudan,7,2009,CL
Sudan,NF,2009,Status
Sudan,7,2010,PR
Sudan,7,2010,CL
Sudan,NF,2010,Status
Sudan,7,2011,PR
Sudan,7,2011,CL
Sudan,NF,2011,Status
Sudan,7,2012,PR
Sudan,7,2012,CL
Sudan,NF,2012,Status
Sudan,7,2013,PR
Sudan,7,2013,CL
Sudan,NF,2013,Status
Sudan,7,2014,PR
Sudan,7,2014,CL
Sudan,NF,2014,Status
Swaziland,6,2000,PR
Swaziland,5,2000,CL
Swaziland,NF,2000,Status
Swaziland,6,2001,PR
Swaziland,5,2001,CL
Swaziland,NF,2001,Status
Swaziland,6,2002,PR
Swaziland,5,2002,CL
Swaziland,NF,2002,Status
Swaziland,7,2003,PR
Swaziland,5,2003,CL
Swaziland,NF,2003,Status
Swaziland,7,2004,PR
Swaziland,5,2004,CL
Swaziland,NF,2004,Status
Swaziland,7,2005,PR
Swaziland,5,2005,CL
Swaziland,NF,2005,Status
Swaziland,7,2006,PR
Swaziland,5,2006,CL
Swaziland,NF,2006,Status
Swaziland,7,2007,PR
Swaziland,5,2007,CL
Swaziland,NF,2007,Status
Swaziland,7,2008,PR
Swaziland,5,2008,CL
Swaziland,NF,2008,Status
Swaziland,7,2009,PR
Swaziland,5,2009,CL
Swaziland,NF,2009,Status
Swaziland,7,2010,PR
Swaziland,5,2010,CL
Swaziland,NF,2010,Status
Swaziland,7,2011,PR
Swaziland,5,2011,CL
Swaziland,NF,2011,Status
Swaziland,7,2012,PR
Swaziland,5,2012,CL
Swaziland,NF,2012,Status
Swaziland,7,2013,PR
Swaziland,5,2013,CL
Swaziland,NF,2013,Status
Swaziland,7,2014,PR
Swaziland,5,2014,CL
Swaziland,NF,2014,Status
Syria,7,2000,PR
Syria,7,2000,CL
Syria,NF,2000,Status
Syria,7,2001,PR
Syria,7,2001,CL
Syria,NF,2001,Status
Syria,7,2002,PR
Syria,7,2002,CL
Syria,NF,2002,Status
Syria,7,2003,PR
Syria,7,2003,CL
Syria,NF,2003,Status
Syria,7,2004,PR
Syria,7,2004,CL
Syria,NF,2004,Status
Syria,7,2005,PR
Syria,7,2005,CL
Syria,NF,2005,Status
Syria,7,2006,PR
Syria,6,2006,CL
Syria,NF,2006,Status
Syria,7,2007,PR
Syria,6,2007,CL
Syria,NF,2007,Status
Syria,7,2008,PR
Syria,6,2008,CL
Syria,NF,2008,Status
Syria,7,2009,PR
Syria,6,2009,CL
Syria,NF,2009,Status
Syria,7,2010,PR
Syria,6,2010,CL
Syria,NF,2010,Status
Syria,7,2011,PR
Syria,7,2011,CL
Syria,NF,2011,Status
Syria,7,2012,PR
Syria,7,2012,CL
Syria,NF,2012,Status
Syria,7,2013,PR
Syria,7,2013,CL
Syria,NF,2013,Status
Syria,7,2014,PR
Syria,7,2014,CL
Syria,NF,2014,Status
Tanzania,4,2000,PR
Tanzania,4,2000,CL
Tanzania,PF,2000,Status
Tanzania,4,2001,PR
Tanzania,4,2001,CL
Tanzania,PF,2001,Status
Tanzania,4,2002,PR
Tanzania,3,2002,CL
Tanzania,PF,2002,Status
Tanzania,4,2003,PR
Tanzania,3,2003,CL
Tanzania,PF,2003,Status
Tanzania,4,2004,PR
Tanzania,3,2004,CL
Tanzania,PF,2004,Status
Tanzania,4,2005,PR
Tanzania,3,2005,CL
Tanzania,PF,2005,Status
Tanzania,4,2006,PR
Tanzania,3,2006,CL
Tanzania,PF,2006,Status
Tanzania,4,2007,PR
Tanzania,3,2007,CL
Tanzania,PF,2007,Status
Tanzania,4,2008,PR
Tanzania,3,2008,CL
Tanzania,PF,2008,Status
Tanzania,4,2009,PR
Tanzania,3,2009,CL
Tanzania,PF,2009,Status
Tanzania,3,2010,PR
Tanzania,3,2010,CL
Tanzania,PF,2010,Status
Tanzania,3,2011,PR
Tanzania,3,2011,CL
Tanzania,PF,2011,Status
Tanzania,3,2012,PR
Tanzania,3,2012,CL
Tanzania,PF,2012,Status
Tanzania,3,2013,PR
Tanzania,3,2013,CL
Tanzania,PF,2013,Status
Tanzania,3,2014,PR
Tanzania,3,2014,CL
Tanzania,PF,2014,Status
The Gambia,7,2000,PR
The Gambia,5,2000,CL
The Gambia,NF,2000,Status
The Gambia,5,2001,PR
The Gambia,5,2001,CL
The Gambia,PF,2001,Status
The Gambia,4,2002,PR
The Gambia,4,2002,CL
The Gambia,PF,2002,Status
The Gambia,4,2003,PR
The Gambia,4,2003,CL
The Gambia,PF,2003,Status
The Gambia,4,2004,PR
The Gambia,4,2004,CL
The Gambia,PF,2004,Status
The Gambia,5,2005,PR
The Gambia,4,2005,CL
The Gambia,PF,2005,Status
The Gambia,5,2006,PR
The Gambia,4,2006,CL
The Gambia,PF,2006,Status
The Gambia,5,2007,PR
The Gambia,4,2007,CL
The Gambia,PF,2007,Status
The Gambia,5,2008,PR
The Gambia,4,2008,CL
The Gambia,PF,2008,Status
The Gambia,5,2009,PR
The Gambia,5,2009,CL
The Gambia,PF,2009,Status
The Gambia,5,2010,PR
The Gambia,5,2010,CL
The Gambia,PF,2010,Status
The Gambia,6,2011,PR
The Gambia,5,2011,CL
The Gambia,NF,2011,Status
The Gambia,6,2012,PR
The Gambia,6,2012,CL
The Gambia,NF,2012,Status
The Gambia,6,2013,PR
The Gambia,6,2013,CL
The Gambia,NF,2013,Status
The Gambia,6,2014,PR
The Gambia,6,2014,CL
The Gambia,NF,2014,Status
Togo,5,2000,PR
Togo,5,2000,CL
Togo,PF,2000,Status
Togo,5,2001,PR
Togo,5,2001,CL
Togo,PF,2001,Status
Togo,6,2002,PR
Togo,5,2002,CL
Togo,NF,2002,Status
Togo,6,2003,PR
Togo,5,2003,CL
Togo,NF,2003,Status
Togo,6,2004,PR
Togo,5,2004,CL
Togo,NF,2004,Status
Togo,6,2005,PR
Togo,5,2005,CL
Togo,NF,2005,Status
Togo,6,2006,PR
Togo,5,2006,CL
Togo,NF,2006,Status
Togo,5,2007,PR
Togo,5,2007,CL
Togo,PF,2007,Status
Togo,5,2008,PR
Togo,5,2008,CL
Togo,PF,2008,Status
Togo,5,2009,PR
Togo,4,2009,CL
Togo,PF,2009,Status
Togo,5,2010,PR
Togo,4,2010,CL
Togo,PF,2010,Status
Togo,5,2011,PR
Togo,4,2011,CL
Togo,PF,2011,Status
Togo,5,2012,PR
Togo,4,2012,CL
Togo,PF,2012,Status
Togo,4,2013,PR
Togo,4,2013,CL
Togo,PF,2013,Status
Togo,4,2014,PR
Togo,4,2014,CL
Togo,PF,2014,Status
Tunisia,6,2000,PR
Tunisia,5,2000,CL
Tunisia,NF,2000,Status
Tunisia,6,2001,PR
Tunisia,5,2001,CL
Tunisia,NF,2001,Status
Tunisia,6,2002,PR
Tunisia,5,2002,CL
Tunisia,NF,2002,Status
Tunisia,6,2003,PR
Tunisia,5,2003,CL
Tunisia,NF,2003,Status
Tunisia,6,2004,PR
Tunisia,5,2004,CL
Tunisia,NF,2004,Status
Tunisia,6,2005,PR
Tunisia,5,2005,CL
Tunisia,NF,2005,Status
Tunisia,6,2006,PR
Tunisia,5,2006,CL
Tunisia,NF,2006,Status
Tunisia,7,2007,PR
Tunisia,5,2007,CL
Tunisia,NF,2007,Status
Tunisia,7,2008,PR
Tunisia,5,2008,CL
Tunisia,NF,2008,Status
Tunisia,7,2009,PR
Tunisia,5,2009,CL
Tunisia,NF,2009,Status
Tunisia,7,2010,PR
Tunisia,5,2010,CL
Tunisia,NF,2010,Status
Tunisia,3,2011,PR
Tunisia,4,2011,CL
Tunisia,PF,2011,Status
Tunisia,3,2012,PR
Tunisia,4,2012,CL
Tunisia,PF,2012,Status
Tunisia,3,2013,PR
Tunisia,3,2013,CL
Tunisia,PF,2013,Status
Tunisia,1,2014,PR
Tunisia,3,2014,CL
Tunisia,F,2014,Status
Turkey,4,2000,PR
Turkey,5,2000,CL
Turkey,PF,2000,Status
Turkey,4,2001,PR
Turkey,5,2001,CL
Turkey,PF,2001,Status
Turkey,3,2002,PR
Turkey,4,2002,CL
Turkey,PF,2002,Status
Turkey,3,2003,PR
Turkey,4,2003,CL
Turkey,PF,2003,Status
Turkey,3,2004,PR
Turkey,3,2004,CL
Turkey,PF,2004,Status
Turkey,3,2005,PR
Turkey,3,2005,CL
Turkey,PF,2005,Status
Turkey,3,2006,PR
Turkey,3,2006,CL
Turkey,PF,2006,Status
Turkey,3,2007,PR
Turkey,3,2007,CL
Turkey,PF,2007,Status
Turkey,3,2008,PR
Turkey,3,2008,CL
Turkey,PF,2008,Status
Turkey,3,2009,PR
Turkey,3,2009,CL
Turkey,PF,2009,Status
Turkey,3,2010,PR
Turkey,3,2010,CL
Turkey,PF,2010,Status
Turkey,3,2011,PR
Turkey,3,2011,CL
Turkey,PF,2011,Status
Turkey,3,2012,PR
Turkey,4,2012,CL
Turkey,PF,2012,Status
Turkey,3,2013,PR
Turkey,4,2013,CL
Turkey,PF,2013,Status
Turkey,3,2014,PR
Turkey,4,2014,CL
Turkey,PF,2014,Status
Uganda,6,2000,PR
Uganda,5,2000,CL
Uganda,PF,2000,Status
Uganda,6,2001,PR
Uganda,5,2001,CL
Uganda,PF,2001,Status
Uganda,6,2002,PR
Uganda,4,2002,CL
Uganda,PF,2002,Status
Uganda,5,2003,PR
Uganda,4,2003,CL
Uganda,PF,2003,Status
Uganda,5,2004,PR
Uganda,4,2004,CL
Uganda,PF,2004,Status
Uganda,5,2005,PR
Uganda,4,2005,CL
Uganda,PF,2005,Status
Uganda,5,2006,PR
Uganda,4,2006,CL
Uganda,PF,2006,Status
Uganda,5,2007,PR
Uganda,4,2007,CL
Uganda,PF,2007,Status
Uganda,5,2008,PR
Uganda,4,2008,CL
Uganda,PF,2008,Status
Uganda,5,2009,PR
Uganda,4,2009,CL
Uganda,PF,2009,Status
Uganda,5,2010,PR
Uganda,4,2010,CL
Uganda,PF,2010,Status
Uganda,5,2011,PR
Uganda,4,2011,CL
Uganda,PF,2011,Status
Uganda,5,2012,PR
Uganda,4,2012,CL
Uganda,PF,2012,Status
Uganda,6,2013,PR
Uganda,4,2013,CL
Uganda,PF,2013,Status
Uganda,6,2014,PR
Uganda,5,2014,CL
Uganda,NF,2014,Status
United Arab Emirates,6,2000,PR
United Arab Emirates,5,2000,CL
United Arab Emirates,NF,2000,Status
United Arab Emirates,6,2001,PR
United Arab Emirates,5,2001,CL
United Arab Emirates,NF,2001,Status
United Arab Emirates,6,2002,PR
United Arab Emirates,5,2002,CL
United Arab Emirates,NF,2002,Status
United Arab Emirates,6,2003,PR
United Arab Emirates,6,2003,CL
United Arab Emirates,NF,2003,Status
United Arab Emirates,6,2004,PR
United Arab Emirates,6,2004,CL
United Arab Emirates,NF,2004,Status
United Arab Emirates,6,2005,PR
United Arab Emirates,6,2005,CL
United Arab Emirates,NF,2005,Status
United Arab Emirates,6,2006,PR
United Arab Emirates,5,2006,CL
United Arab Emirates,NF,2006,Status
United Arab Emirates,6,2007,PR
United Arab Emirates,5,2007,CL
United Arab Emirates,NF,2007,Status
United Arab Emirates,6,2008,PR
United Arab Emirates,5,2008,CL
United Arab Emirates,NF,2008,Status
United Arab Emirates,6,2009,PR
United Arab Emirates,5,2009,CL
United Arab Emirates,NF,2009,Status
United Arab Emirates,6,2010,PR
United Arab Emirates,5,2010,CL
United Arab Emirates,NF,2010,Status
United Arab Emirates,6,2011,PR
United Arab Emirates,6,2011,CL
United Arab Emirates,NF,2011,Status
United Arab Emirates,6,2012,PR
United Arab Emirates,6,2012,CL
United Arab Emirates,NF,2012,Status
United Arab Emirates,6,2013,PR
United Arab Emirates,6,2013,CL
United Arab Emirates,NF,2013,Status
United Arab Emirates,6,2014,PR
United Arab Emirates,6,2014,CL
United Arab Emirates,NF,2014,Status
Yemen,5,2000,PR
Yemen,6,2000,CL
Yemen,NF,2000,Status
Yemen,6,2001,PR
Yemen,6,2001,CL
Yemen,NF,2001,Status
Yemen,6,2002,PR
Yemen,5,2002,CL
Yemen,NF,2002,Status
Yemen,5,2003,PR
Yemen,5,2003,CL
Yemen,PF,2003,Status
Yemen,5,2004,PR
Yemen,5,2004,CL
Yemen,PF,2004,Status
Yemen,5,2005,PR
Yemen,5,2005,CL
Yemen,PF,2005,Status
Yemen,5,2006,PR
Yemen,5,2006,CL
Yemen,PF,2006,Status
Yemen,5,2007,PR
Yemen,5,2007,CL
Yemen,PF,2007,Status
Yemen,5,2008,PR
Yemen,5,2008,CL
Yemen,PF,2008,Status
Yemen,6,2009,PR
Yemen,5,2009,CL
Yemen,NF,2009,Status
Yemen,6,2010,PR
Yemen,5,2010,CL
Yemen,NF,2010,Status
Yemen,6,2011,PR
Yemen,6,2011,CL
Yemen,NF,2011,Status
Yemen,6,2012,PR
Yemen,6,2012,CL
Yemen,NF,2012,Status
Yemen,6,2013,PR
Yemen,6,2013,CL
Yemen,NF,2013,Status
Yemen,6,2014,PR
Yemen,6,2014,CL
Yemen,NF,2014,Status
Zambia,5,2000,PR
Zambia,4,2000,CL
Zambia,PF,2000,Status
Zambia,5,2001,PR
Zambia,4,2001,CL
Zambia,PF,2001,Status
Zambia,4,2002,PR
Zambia,4,2002,CL
Zambia,PF,2002,Status
Zambia,4,2003,PR
Zambia,4,2003,CL
Zambia,PF,2003,Status
Zambia,4,2004,PR
Zambia,4,2004,CL
Zambia,PF,2004,Status
Zambia,4,2005,PR
Zambia,4,2005,CL
Zambia,PF,2005,Status
Zambia,3,2006,PR
Zambia,4,2006,CL
Zambia,PF,2006,Status
Zambia,3,2007,PR
Zambia,4,2007,CL
Zambia,PF,2007,Status
Zambia,3,2008,PR
